text,intent
C And  it just irks me.  /,statement
"D Well,  down here it's sunny most of the time.",statement
"D Well,  I still think people have a choice.  /",statement
"D well,  they have safety features with each of the explosives they use,  /",statement
"F Oh,  yeah. /",general
how about you? /,question
Uh-huh. /,general
C and then  he just didn't learn the right way? /,question
"F Oh,  that's what I do too. /",statement
"C but,  D you see,   we have had excellent experience with that.  /",statement
"F Uh,  <inhaling> D you know,  E I mean,  the  problem though, D you know,  [ they, if the, +  since the ] United States had this, D you know,   pretty much unrestricted flow of guns going for so long that I think, D you know,  if you were introduced, D you know,  any controls, it would probably take a  long while for them to take effect just because there is a glut of guns out  there already.  /",statement
"it's pretty good,  /",statement
"We're kind of up [ [ on a, +  on a higher, ] +",statement
"D Well,  what do you think can be done about that?  /",question
"You see a lot of activity outside, people riding bikes, playing ball, or jogging  /",statement
"Right,  /",general
"D you know,  neither has mine as a matter of fact.  /",statement
C but  the third  one is a children's dog. /,statement
"<laughter>  E I mean,  [ I, + I ] think I wouldn't  mind if a teacher spanked my child.  /",statement
"I'm not going to be the type of person that's going to grumble about the taxes, even though we're paying a pretty high percentage.  /",statement
"C and  it chased them under an underpass,  /",statement
It seems only fair. /,statement
"I think we're starting to see it a little bit now,  /",statement
C but  with three kids and laundry and  keeping the house the way --,statement
C and then   it's too late to try to change them around at that point. /,statement
"I didn't want, I don't want a job <noise> where I'm traveling around and an-, I'm away and, uh, - /",statement
"Kuenzer, K U E N Z E R,  /",statement
It's easier  /,statement
"F oh,  it's never a pleasant thing,  /",statement
C But  it's easy to fool a dog too. /,statement
I'm sure the pendulum will swing the other way.  /,statement
"F Um,  E I mean,  [ [ this, + this,  ] + it  ] just seems [ so, + D you know,  so  ] ridiculous that it was allowed to happen.  /",statement
"[ I've got an, + I've got an  ] eighty-three T Bird  /",statement
"certainly we don't even [ need a, +  need a ] research anymore.  /",statement
"C and,  F uh,  C then  springtime  I usually end up giving them, [ the, + F uh,  a ] tune-up and make sure that they're  running well,  /",statement
[ it's + --,statement
Yeah. /,general
"E I mean  Duke's  schedule [ was, + was ] so much harder than U N L V's that [ it, + F uh,  it ] just made them a much tougher team  overall,  /",statement
D see  Robb is married to Lynda Bird Johnson -- /,statement
how easy it is to blow money you earn. /,statement
it is. /,statement
"-- C and,  I guess they know they're going to get it, /",statement
"C and  a friend came and got me,  /",statement
"C but  she liked [ to, + to ] get in the pool on the first step.  /",statement
We've had a lot of murders drug related and  stuff.,statement
"I had a gang of people over and kind of made a fried chicken thing and biscuits,",statement
"D you know,  you'll hear one report  /",statement
C but  I need to do something.  /,statement
"C and  [ you're, + you're ] dooming them to being underclass people. /",statement
At Williams or Pennsylvania?  /,question
"C but,  F uh.   D Well,  I would,  have been thinking I would like to have a dinner party sometime soon,  /",statement
"F Um,  <<pause>> perhaps there's less of the middle range then there was. /",statement
Uh-huh. /,general
"C and  I have sworn that it, - /",statement
"C And  my husband's sister is the world's worst  at, F oh,  - /",statement
Our community doesn't really have any organized recycling drive. /,statement
"Unfortunately, that can be done from the ground <laughter>. /",statement
Right. /,general
Right. /,general
Uh-huh. /,general
Uh-huh. /,general
"D you know,  they'll show you [ tho-, + ] [ to encourage + <sniffing>,  to encourage ] recycling.  /",statement
"When they get that highway finished, you can hop on that and get anywhere you need to go --",statement
Yeah. /,general
"F Uh,  <throat_clearing> [ I, + I ] was listening, F uh,  on the radio the other day  /",statement
Yeah. /,general
"[ I, + I  ] didn't have a lot of, - /",statement
Really.   /,general
"[ When, + F um,  when ]  he was in first grade, he had trouble [ with, + with ] spelling, /",statement
"[ C And,  +  F uh,  C and so  ] the object, -/",statement
"C And,  F uh,  yeah,  /",general
Yeah. /,general
"E I mean  D like  the whole thing about cover versions a lot of times.  E I mean  I've heard some songs [ that, + that ] I just thought were horrendous cover versions of, - /",statement
"It just seems like in a larger college [ you, + A I don't know,  your ]  exposed to so many more people from all over the world,  /",statement
What do you think has caused our horrible situation? /,question
"[ C And,  +  C and,  ] instead of  (( saying ))  the world speak German we found out that we can translate <laughter>. /",statement
C and  I think it would last me probably  another fifty or sixty thousand miles. /,statement
"F Oh,  yeah. /",general
<laughter>.  I bought some at Christmas time for friends of mine that have C D players.  /,statement
you're right.  /,statement
Yeah. /,general
C so   you'll never be able to get insurance ever again. /,statement
I know that both of mine have probably learned quite a bit from there. /,statement
Oh. /,general
I used to be a reporter. /,statement
"D you know,  he's supposed, - /",statement
"C And so  [ he'll, + he'll ] sue just about anybody just for the chance to get into court,",statement
"C but  I do now,  /",statement
"the children thoroughly enjoy, -/",statement
Are you a T I -er? /,question
"Yes,  /",general
Right. /,general
"but, I, uh, sure hope we, - /",statement
"It  was really pretty good if you're lazy like I am,  /",statement
"F oh,  Jack Palance had an excellent part in there as the old cowboy. /",statement
"[ [ I, + I, ] + I ] wonder [ if, + F uh,  if ] drug use is a more prevalent crime, though, because, E I mean,  so many people use it,  /",statement
"[ It's, + it's ] too bad  /",statement
"and, uh, I play, uh, with the three year old  /",statement
"[ C and,  + C and then  ] if I'm lucky, I might be able to hear something through news wise.  /",statement
"D Well,  my [ cou-, + ] F uh,  husband [ and, + and ] his uncle especially, F uh,  grew up camping together,  /",statement
"Yeah,  /",general
"D well,  [ it's more of a, + I think it's very much more of a ] social group than anything else, D you know.  /",statement
"[ We take, +  D you know,    whenever we take ] them to Showbiz - /",statement
C And  it was really bad  /,statement
C And  I remember a lot of it kind of stopped after that. /,statement
Yeah. /,general
F Um.  /,general
"It's more of [ a, +  D you know,  a ] [ smaller, + <inhaling> smaller ] unit,  /",statement
"F Um,  do you go to an aerobics class  /",question
"C but  he's always going out and inventing new things out of scrap, and grabbing what he can and, D you know,  pieces of baling wire [ and, + and ]  a few tires and all of a sudden he's got a hang glider  /",statement
Yeah. /,general
"C And  I,",statement
"[ Whether that, + whether that ] should be put in the hands of the corporation or [ [ the, + the hands of ] + the, hands of ] the government is [ [ a, + D you know,  a, ] + a ] different question I think, as far as I'm concerned.  /",statement
"F Uh,  as a matter fact, I work out in the mornings.  /",statement
"[ D So,  + D so  ] where do you go?  /",question
C So  that was worth it getting a professional --,statement
"F Oh,  okay. /",general
"but sometimes it's hard to either find the connections to get them in or, uh, to be able to get them there for the day program and pick them up. /",statement
"we're out playing golf,  /",statement
"E I mean,    by the time you get off work, go by and  pick up the, F uh,  baby from the baby sitter, it's, D you know,   after six  /",statement
Did you move from the Northeast? /,question
"D Well  do [ [ you, + you, ] + you ]  say you haven't been in years? /",question
"-- F um,  F uh,  [ it was the, +   it's one of the ] best movies I've seen in a long time.  /",statement
"San Jose,  California. /",statement
"I believe it was [ one of these, + F uh,  one of these, ] F uh,  mixers.  [ These, + D like  these ] juice machines   /",statement
I think it would be really.,statement
"F Uh,  from Los Angeles, <<pause>>  /",statement
Yeah. /,general
Right. /,general
"-- [ C and,  + F uh,  C so,  ] I've been very guilty about  not making the effort [ to, + to ] [ take things where + take things where ] they belong. /",statement
"Yeah,  /",general
"C so  I audit, F uh,  computer applications both  on the personal computer and the mainframe level. /",statement
Oh. /,general
I was worried -- /,statement
Yeah. /,general
"F Uh,  C and,  D you know,   that meant that they had to play a second half  /",statement
"F Oh,  D well,  it sounds like you're pretty much into computers. /",statement
"C and  they go through them so fast,",statement
"I think we're, -/",statement
"C but   [ you wouldn't, + you  wouldn't ] know them.  /",statement
"C and  we play three days in a row, three different courses  /",statement
