text,intent
Is it just that the immune system ceases  to function properly  /,question
"I have a set amount  [ that I, + that I ] save.  /",statement
Yeah. /,general
"I just like to have the T V on [ if, + D  you know,  if ] I'm home alone or  something -- /",statement
I think maybe  we can  --,statement
"Yeah,  /",general
You don't even know it's a holiday <laughter>. /,statement
I was so irritated.  /,statement
"[ I'm really, + I've ] gotten a little bit out of [ the, + the ] personal computer business just because I don't have one at home.  /",statement
C so  I had my grandchildren for --,statement
"F Uh,  C and  if the parents do not care enough to take an interest in whether the homework is done --",statement
"F Uh,  in my old age I'm trying to just hang in there until I get my kids through school  /",statement
Uh-huh. /,general
C But  I think they're too readily accessible -- /,statement
"It's really funny [ because +  because, ] F uh,  F uh,   my sister grabs the sports and I grab the headlines <laughter>. /",statement
-- C and  you get more benefits  /,statement
"C And,  F uh,  I stay home.  /",statement
Yeah.  /,general
"F Uh,  C and  I guess that's good when it's live, [ if you, + if you'll ] really want that, /",statement
"I guess the economy [ is, + is ] effecting also the news media -- /",statement
C And  it has been sort of raining on and off. /,statement
C so   we'll have to talk about the future --,request
"E I mean,  it was real good,  /",statement
"C so  [ it's, + it's ] still green,  /",statement
That is why we only do it once every five or ten years. /,statement
"our land is in acres,  /",statement
"D Well,",statement
Yeah. /,general
"C And  [ they're, + D you know,   they're ] in D like   ((   )) [ and + ] scouts and stuff like that, D you know,",statement
"I was in the Air Force, and served on a court martial, F uh,  board a couple of times, which is very similar to a jury.  /",statement
that's what it was.  /,statement
"they've got to be analyzing with [ a, + a ] voice recorder some how. /",statement
Yeah. /,general
I only missed it about three times.  /,statement
"[ [ should, + should,  ] + should ] judges be appointed, D you know,   /",statement
"well, it's, uh, interesting,  /",statement
"we went through this with our children,  and now with our grandchildren,  /",statement
"C and,   F uh,   it was,",statement
"(( )) that place is  great,  /",statement
I feel like it would be confining. /,statement
Uh-huh.  /,general
Isn't it less? /,question
"if I had a book of my choice, [ I like  books, + ] I go to the library a lot  /",statement
Uh-huh. /,general
I do learn about things.,statement
"C and  [ they, + ] I guess hundreds of thousands come over every year to work.   /",statement
C so  I would have to say that camping and  hiking and canoeing and Boy Scouts is my hobby. /,statement
"C so  [ I can, + I can ] vouch for that <laughter>. /",statement
"I guess [ that's, + that's ]  primarily was one of my thoughts, D you know,  because, you know how government is <laughter>. /",statement
I work out here. /,statement
When your life becomes sedentary is  when you have to make yourself a --,statement
"C and  it was so, D you know,  pick your own, F uh,  blueberries and  make blueberry pancakes for breakfast <laughter>. /",statement
"F Oh,  yeah.  /",general
"C and  I think that anybody that works [ in the, + in some kind of ] service or  for the community or something,",statement
"C and  there was just a freak snowfall early one morning in December [ be-, + couple days before  ] Christmas.   /",statement
"C and  I don't know if it's just because they didn't come from my era or what,  /",statement
"When you're saying as far as the appeal, F uh,  procedure was concerned. /",statement
Okay. /,general
That's usually the way it is.  /,statement
Oh. /,general
"[ I like to, + I like to ] stay up on it.  /",statement
Uh-huh. /,general
Whole state. /,statement
"They have, F uh,  representation, /",statement
"F uh,  the other day I was fishing with bread, F uh,   /",statement
"F Um,  the hoi sin sauce? /",question
"it gave some folks some jobs,  /",statement
E I mean  a lot of people bitch and moan about the taxes and all  /,statement
he's working at night tonight.  /,statement
"Right,  /",general
Uh-huh. /,general
"D Well,  it's a pleasure meeting you. /",general
Yeah. /,general
"C and,   F uh  --",statement
"I think it's improving, actually. /",statement
my sons in the Air Force. /,statement
"C So  it won't be terribly wonderful when the kids are home,  /",statement
"D You know,  C and  it kind of scares me especially with all the shootings that have been going on,",statement
"C But  that way, <laughter> you can't never tell that. /",statement
"I've, F uh,",statement
"E I mean,  you think about it now,  /",statement
"We taught them how to do it,  /",statement
"F Oh,  I think [ the, + the ] sales tax,  they just got to do something about it. /",statement
"Uh-huh,  /",general
C and  without a whole lot of big name players.  /,statement
"Seems like you get in that category,  you're in the three hundred thousand dollar homes  or whatever  /",statement
C and  Williams is about seven. /,statement
"C but,   F uh,  yours to Disneyworld sounds <laughter> a little bit better. /",statement
Oh. /,general
C So  I became a Rangers fan.  /,statement
"[ C And,  + F um  <lipsmack>, C and  ] [ I really think, + I think ] I'm getting a better </noise> caliber of student at the private school, because I think their parents pay more,  /",statement
Uh-huh.  /,general
"You guys have a good time, keep those printers coming. /",general
"C so,  having twenty million people watch you do that <laughter>. -/",statement
"F Oh,  [ I don't, + I don't ] watch that  <laughter>.  /",statement
C so  we now isolate them. /,statement
Did he get hurt again? /,question
probably we'll get something in the next couple years.  /,statement
"And that's, that goes a long ways towards cutting pollutants. /",statement
You too. /,general
Yeah.  /,general
"F Oh,  D well,  how many people are you planning on serving at Christmas? /",question
"C But,   F uh,  that friend of mine's telling me that I might have to go in [ for, + F uh,  as ] a witness.  /",statement
"C but  I think [ basically, +  we basically ] associate news with bad news --",statement
Yeah. /,general
Huh-uh.  /,general
we had  ((   ))  summer lasting  long  /,statement
We just dropped it down there  /,statement
"it's hard to make it on one  income,  /",statement
"C so  a lot of the, F uh,  cars go to, F uh,  D you know,   ((   ))  shops,  /",statement
"[ It's like, +  it's like ] [ have you, + [ have  -- +",question
"C and,",statement
Yeah.  /,general
"I, F um,  majored in, -/",statement
"C And,   F um,  <noise> you kind of group your behavioral problems together that way,",statement
-- we have a savings account for the kids' <<mispronounced>> education.  /,statement
"<laughter>  did you see SIXTY MINUTES tonight, by any chance? /",question
C But  it has away been the same park  /,statement
"people [ p-, + pay, ] F uh,  a great deal in taxes,  /",statement
Uh-huh. /,general
"C But  anyway, <laughter> F uh,  under our trees we get [ a, + a ] north sun  /",statement
"C and,   D actually,  [ I don't think this, + I think this ] is a cultural problem.  /",statement
Those games are fun to watch.  /,statement
"[ I just, + D you know,  I can just ]  drift off into some other world just listening to that for hours if I ever have the time to do that, /",statement
"F Uh,  C so  I'm looking at, F uh,  something larger than what we have.  /",statement
"C But  [ you, + you ] have to know the right spot,",statement
"People have commented how, F uh,  they were surprised at how small they were. /",statement
I could do it in twenty-eight minutes. /,statement
"But that, that just does not make it as an only car. /",statement
"My husband and  I had, F uh,  took a book out of the library about gardening, too, and started a garden, a fall garden. /",statement
"Uh-huh,  /",general
"F uh,  one game and he'll be playing to  where everything he throws up goes in  /",statement
"F Ooh,   I love tennis too -- /",statement
"Yeah,  /",general
[ That's -- +,statement
"Needs to be punished or, F uh,  eliminated from society. /",statement
"I  think we're very lucky because just my job sort of  builds in flexible schedules, /",statement
"C and  [ they're, + ] F uh,   the paint has, F uh,  kind of faded and deteriorated,  /",statement
Yeah.  /,general
"C And  I was impressed with the fact that, F um,  it wasn't that childish. /",statement
"C And then  I have a cauliflower that I would  cook, garlic bread, green salad, tea,  /",statement
Uh-huh.  /,general
"I think they need me more,",statement
so do we. /,statement
"Of course, I have to watch cartoons on Saturday morning,  but not the NINJA TURTLES.  /",statement
