text,intent
C And  how about SILENCE OF THE LAMB? /,question
Yeah. /,general
Do you know what I mean? /,question
Yeah. /,general
Uh-huh. /,general
Uh-huh. /,general
why don't you go first. /,request
my sister drives one.  /,statement
"Right,  /",general
"Yeah,  /",general
"D well,  I found that after a couple of years of having a PARENTS magazine it was getting repetitious,  /",statement
D Well  you shouldn't do that. /,request
"C and  they had took root  right where they were, on top of each other.  /",statement
"D You know,  where you should try,",request
C So  do you have a family too? /,question
"Go ahead, you first. /",request
"Then you remove it,  /",request
"D Well,  do you have any,  F uh,  opinion on the subject? /",question
Oh is that North Carolina? /,question
Yeah. /,general
E I  mean  it's like don't worry about it  /,request
"C so,  F uh,   D you know,  [ let's, +  let's ] stick with that original trust, I guess. /",request
"D You know,  [ [ what, + what, ] + F uh,  what ] do you think is important?  /",question
our deductible's five hundred  /,statement
"Right.  F Uh,  /",general
"and who ever does is going to make, uh, a mint.  /",statement
"Yeah,  /",general
"Think about, F uh,  taxes. /",request
"we'll talk to you later,  /",general
where do you like  to go? /,question
I see. /,general
"they don't understand that because they have fifty  dollars,",statement
C and  you just need to take the little one.,request
"C because,  D you know,  that's not really fair, either.  /",statement
"[ hasn't, + has ] the N F L draft even gone yet? /",question
"I guess it is time to close now, so  I can run go help put the kids to bed. /",request
Uh-huh. /,general
Do you have children? /,question
don't get me to lying. /,request
"Yeah,  /",general
hold on one second. /,request
what kind of track is that? /,question
"[ i-, + if ] that.  /",statement
Is that right? /,question
Uh-huh.  /,general
Do you work full time? /,question
Did you have damage this year with hurricanes? /,question
"F Um,  what kind of hobbies do you have?  /",question
Oh. /,general
"D Well,  I guess then, I will go,  /",request
"[ What, + what ] do you think [ is, + F uh,  is ] an appropriate, F uh,  punishment for [ some of the various, + ] D you know,  [ such as, + things such as ] rape [ or, + or, ] F uh,  murder --",question
we talk about sometimes going up to Chincoteague -- /,request
"mix up a little, F uh,  mayonnaise with some dijon mustard,",request
Yeah. /,general
Yeah.  /,general
"C and  I would imagine that they don't  have many more than one to start with, either. /",statement
Call them. /,request
In what way? /,question
"C And  E I mean,  somebody could walk in the door,  /",statement
Yeah. /,general
"[ we, + we ] got this painter,  /",statement
"D Now,  translations, what do you mean, translations [ of, + of, ] -/",question
D Well  thank you. /,general
go ahead. /,request
"What are your thinkings on what they can do, what they'll be able to do? /",question
Yeah. /,general
C but  I can't remember who it was about.  /,statement
Right. /,general
"Why don't you go ahead and say what you feel,  /",request
What color are they? /,question
Do you know anything about  that?  /,question
C and  they smoke their dope and  drink their booze and shoot their drugs  /,statement
"Did you see that one,  /",question
Did they switch? /,question
"C So,  in that sense, [ it, + at least, philosophically, it's ] really borderline legal. /",statement
I really didn't care for the ending of it.  /,statement
Cats can deal with being inside all the time just fine.  /,statement
Uh-huh. /,general
"F Oh,  yeah,  /",general
"D Well,  let's hope not.  /",request
C and then  drain off all the grease  /,request
I didn't realize that. /,statement
Where are you from originally? /,question
Did you go on the cable cars and everything? /,question
C And  you? /,question
most of the guys were all in one class  /,statement
I wouldn't let them go to a public school system there.  /,statement
Okay. /,general
and I hope that that's the case this time. /,statement
"I really like water sports like swimming and skiing,  /",statement
"listen,  /",request
it really was.  /,statement
"F Oh,  I see.  /",general
I'm just a little bit too.  /,statement
Yeah. /,general
Are you going to go to East Texas for that? /,question
"D Well,  we just had the tour championship here in Pine Hurst. /",statement
now it's up to you  /,request
She'll let something slip  /,statement
Yeah.  /,general
"C So  it's got a lot of [ o-, + openness ] and light, also? /",question
D like  for special stuff --,statement
"C And,  F uh,  [ even if they're, + even if they're ]  discouraged, tell them that that's just a passing moment --",request
I didn't realize that there were groups that go in like that.  /,statement
Will a shot be an ounce? /,question
how many times have you heard of judges being bought over. /,question
"I think they did a pretty good job,  /",statement
Wake up. /,request
Uh-huh.  /,general
I've never been much of a runner  /,statement
Do you smoke? /,question
"wait,  /",request
"I used to have,",statement
just a second. /,request
"<Breathing> D Well  Charles, good luck to you on your, -/",general
"[ Wh-, +  when ] did you retire? /",question
"F Oh,  I see. /",general
"[ C And,  + F um,  C and  ] another question to ask is if they're, F um,  state certified --",request
"C but,  do you [ tr-, + ] keep trying anyway? /",question
I see. /,general
is insurance bad there? /,question
"Wait,  /",request
"If we could, F uh,  F uh,  - /",statement
"D Well  did you ever see, F um,  FLATLINERS. /",question
"Are you think of doing any, D like,  centuries, or ... -/",question
Yeah. /,general
"C but  that's, [ gon-, + ] to be expected. /",statement
"it took so long for someone to answer,  /",statement
"[ do you, + [ ha-, + can ] you ] recall. /",question
C or  is it pretty much isolated. /,question
"[ Where, + where ] did you go? /",question
Yeah. /,general
"Since [ you're being, + you  ] can talk for hours, go ahead,  /",request
Maury Povich? /,question
C But  barbecue is it like steaks  /,question
"-- C and,  F uh,  it's just getting going.  /",statement
"I come up there I'll have to stop by and [ have, + ] try some of your baking. /",request
C and  apparently  channel eight was way down  /,statement
"getting back to your son's football practice because it really sort of astonished me that police aren't doing, - /",statement
"-- don't go out there and start digging holes, F uh,  /",request
"C But  I believe [ [ that, + that, ] + that ] [ [ you, + one of the, ] + one of the ] best things to do, at least for me in school [ was, + was, ] I was sort of forced to take lots of different kinds of courses.  /",statement
F Oh  they do? /,question
"D Well,  D you know,   there's this old, F uh,  Jewish, A is it,  saying about an eye for an eye and a tooth for a tooth. /",statement
"D Now  do you have little kids, or what? /",question
"Every time I've ever tried one,  [ it's, + ] F uh,   I've just got wrapped in my inertia.  /",statement
"C And,  F uh,  D well,  tell your dad that now he owes you five bucks. /",request
C and then  the rest will be without rain. /,statement
"D well,  I'll talk to you later.  /",general
C and  it's pretty flat there? /,question
C And  it started raining  /,statement
"-- throw the lids and everything out,  /",request
go ahead. /,request
That would be a really good thing to do. /,statement
"You mean [ in the, + in the ] most recent conflict? /",question
spread it out because you keep the cream cheese kind of thin. /,request
All right.  /,general
Yeah  /,general
"C and  let's face it,  /",request
"What is that [ tracing, + tracking ] the flights and things? /",question
"We keep a large plastic, F uh,  [ [ just a, + D you know,  a ] + ] garbage bag in the garage. /",statement
"C and  that person is going to have a lot of, F uh,  - /",statement
Uh-huh. /,general
F Um.  /,general
How long have you had him? /,question
-- C and  she has eaten everything I have put out there.  /,statement
"C and,   F uh,   you ought to get it.  /",request
"let's hope it,  /",request
C And  I'd like to tell you first of all what's happening in our community --,statement
They're both females? /,question
<Inhaling> I am more into rock and roll myself. /,statement
Yeah. /,general
Uh-huh.  /,general
"Go ahead, you first <laughter>. /",request
"E Excuse me,  go ahead <laughter>. /",request
"F Um,  do you like living in an older home and restoring it like that? /",question
C but  go ahead. /,request
"but it's in pretty good sh-, in really good shape. /",statement
"you get hardware,  /",statement
"F Oh,  yeah. /",general
Right. /,general
Just let him enjoy himself <laughter>.  /,request
you have to --,statement
Choirs and that kind of stuff? /,question
Okay. /,general
"I think that's getting to be kind of important now that, F uh,  the price is becoming the driving factor, /",statement
Uh-huh.  /,general
"F Uh,  go ahead,  /",request
C or  did you folks do that? /,question
Are you a hacker? /,question
"[ Do you, + F uh,  do you ] ride or do you pull a cart when you play golf? /",question
"C And,   F uh,  I'm not sure that people in the education establishment really know what their purpose  is.  /",statement
"F Uh,  what are your feelings? /",question
"C and  I don't feel like I [ ha-, +  have ] enough knowledge on it [ to   even, + D you know,",statement
C or  does it come mostly from industry up there? /,question
